0.0,100.0,1.7568703925620195
0.0,106.66666666666667,1.8732816809380273
0.0,113.33333333333333,1.9896045589144735
0.0,120.0,2.105839160141613
0.0,126.66666666666667,2.221985617967088
0.0,133.33333333333334,2.338044065436781
0.0,140.0,2.454014635295811
0.0,146.66666666666666,2.5698974599893614
0.0,153.33333333333334,2.685692671663634
0.0,160.0,2.8567993602990107
0.0,166.66666666666669,2.974684103679867
0.0,173.33333333333331,3.092478183865759
0.0,180.0,3.21018173965567
0.0,186.66666666666669,3.3277949095303154
0.0,193.33333333333331,3.4453178316530444
0.0,200.0,3.631653313800357
0.0,206.66666666666669,3.7512379172548984
0.0,213.33333333333331,3.8707292251347947
0.0,220.0,3.9901273823347037
0.0,226.66666666666669,4.109432533412233
0.0,233.33333333333334,4.308680027563692
0.0,240.0,4.430021788144291
0.0,246.66666666666666,4.551267492929522
0.0,253.33333333333334,4.672417293298306
0.0,260.0,4.882322978947254
0.0,266.66666666666663,5.005487148159435
0.0,273.33333333333337,5.128552356849654
0.0,280.0,5.34691772483785
0.0,286.66666666666663,5.471977953040453
0.0,293.33333333333337,5.596936153195466
0.0,300.0,5.823690536061611
1.0,100.0,1.7558024631882034
1.0,106.66666666666667,1.9092038214146136
1.0,113.33333333333333,2.0276800387290854
1.0,120.0,2.1460573686999744
1.0,126.66666666666667,2.2643359756162047
1.0,133.33333333333334,2.3825160233579252
1.0,140.0,2.500597675397778
1.0,146.66666666666666,2.6693470547467406
1.0,153.33333333333334,2.7894954735731567
1.0,160.0,2.9095421949250113
1.0,166.66666666666669,3.029487390152048
1.0,173.33333333333331,3.2091016183368897
1.0,180.0,3.331090314774017
1.0,186.66666666666669,3.452974176934555
1.0,193.33333333333331,3.5747533841642523
1.0,200.0,3.765126563993968
1.0,206.66666666666669,3.888925627141339
1.0,213.33333333333331,4.012616723655807
1.0,220.0,4.211532892870146
1.0,226.66666666666669,4.3372233518387375
1.0,233.33333333333334,4.46280252298832
1.0,240.0,4.670188772346111
1.0,246.66666666666666,4.79774650064546
1.0,253.33333333333334,5.011452563148745
1.0,260.0,5.140971294298057
1.0,266.66666666666663,5.360953142002994
1.0,273.33333333333337,5.492415073216012
1.0,280.0,5.718627801048433
1.0,286.66666666666663,5.852014890247193
1.0,293.33333333333337,6.084412741702924
1.0,300.0,6.2197067167515945
2.0,100.0,1.7887985792397232
2.0,106.66666666666667,1.907181603701676
2.0,113.33333333333333,2.0647817303169926
2.0,120.0,2.1852247138224623
2.0,126.66666666666667,2.305556263502617
2.0,133.33333333333334,2.425776584569233
2.0,140.0,2.594268062344563
2.0,146.66666666666666,2.7165233173268684
2.0,153.33333333333334,2.8386637622873208
2.0,160.0,3.0158062362020948
2.0,166.66666666666669,3.1399599995528567
2.0,173.33333333333331,3.2639953627202
2.0,180.0,3.4497140538220576
2.0,186.66666666666669,3.575740772291374
2.0,193.33333333333331,3.7678640292167103
2.0,200.0,3.89586365553137
2.0,206.66666666666669,4.023737440296452
2.0,213.33333333333331,4.224300520501793
2.0,220.0,4.354124619367078
2.0,226.66666666666669,4.560986607684271
2.0,233.33333333333334,4.772050998015234
2.0,240.0,4.905855929709985
2.0,246.66666666666666,5.123139942047154
2.0,253.33333333333334,5.258841311437961
2.0,260.0,5.482296357623806
2.0,266.66666666666663,5.709866600479364
2.0,273.33333333333337,5.849451040777595
2.0,280.0,6.083108733336054
2.0,286.66666666666663,6.32082485082349
2.0,293.33333333333337,6.562576440678724
2.0,300.0,6.808340261831095
3.0,100.0,1.8209363614030574
3.0,106.66666666666667,1.9413425490440226
3.0,113.33333333333333,2.1008488366293845
3.0,120.0,2.223275452926428
3.0,126.66666666666667,2.3455756595256867
3.0,133.33333333333334,2.5137346045344438
3.0,140.0,2.6380318797316704
3.0,146.66666666666666,2.812655836659002
3.0,153.33333333333334,2.938930631849489
3.0,160.0,3.065070953968743
3.0,166.66666666666669,3.2482059552731775
3.0,173.33333333333331,3.376299741895177
3.0,180.0,3.5657904631354578
3.0,186.66666666666669,3.695817538390142
3.0,193.33333333333331,3.891615388092198
3.0,200.0,4.023555293758188
3.0,206.66666666666669,4.225610628563074
3.0,213.33333333333331,4.431846034639249
3.0,220.0,4.567704795368247
3.0,226.66666666666669,4.780112339197308
3.0,233.33333333333334,4.996642375135586
3.0,240.0,5.217271665273518
3.0,246.66666666666666,5.358966466192875
3.0,253.33333333333334,5.585643209458575
3.0,260.0,5.816358747882752
3.0,266.66666666666663,6.051088709244778
3.0,273.33333333333337,6.289808411793431
3.0,280.0,6.532492872236908
3.0,286.66666666666663,6.7791168137663425
3.0,293.33333333333337,7.126982926973822
3.0,300.0,7.383406754599189
